CustomerID,PersonID,StoreID,TerritoryID,AccountNumber
26916,10522,,9,AW00026916
26917,14816,,9,AW00026917
26918,14209,,9,AW00026918
26919,6433,,9,AW00026919
26920,13526,,9,AW00026920
26921,19726,,9,AW00026921
26922,12828,,9,AW00026922
26923,17365,,9,AW00026923
26924,2496,,9,AW00026924
26925,8242,,7,AW00026925
26926,7834,,7,AW00026926
26927,15100,,7,AW00026927
26928,13318,,10,AW00026928
26929,9069,,10,AW00026929
26930,8527,,8,AW00026930
26931,3723,,10,AW00026931
26932,19705,,10,AW00026932
26933,5789,,8,AW00026933
26934,12131,,10,AW00026934
26935,5850,,7,AW00026935
26936,12947,,8,AW00026936
26937,6022,,10,AW00026937
26938,9047,,10,AW00026938
26939,19057,,7,AW00026939
26940,8165,,8,AW00026940
26941,10779,,7,AW00026941
26942,14021,,10,AW00026942
26943,8936,,7,AW00026943
26944,9241,,10,AW00026944
26945,10114,,7,AW00026945
26946,16057,,8,AW00026946
26947,5033,,10,AW00026947
26948,18007,,8,AW00026948
26949,20671,,10,AW00026949
26950,8209,,7,AW00026950
26951,4760,,8,AW00026951
26952,1759,,7,AW00026952
26953,11184,,7,AW00026953
26954,10774,,8,AW00026954
26955,15473,,10,AW00026955
26956,20583,,10,AW00026956
26957,19694,,8,AW00026957
26958,16887,,7,AW00026958
26959,12028,,10,AW00026959
26960,17345,,10,AW00026960
26961,4513,,8,AW00026961
26962,2427,,10,AW00026962
26963,10589,,8,AW00026963
26964,12104,,7,AW00026964
26965,9902,,7,AW00026965
26966,3125,,10,AW00026966
26967,13124,,9,AW00026967
26968,15990,,9,AW00026968
26969,3633,,8,AW00026969
26970,16570,,10,AW00026970
26971,19421,,10,AW00026971
26972,16107,,7,AW00026972
26973,6647,,10,AW00026973
26974,19215,,8,AW00026974
26975,8620,,7,AW00026975
26976,19293,,7,AW00026976
26977,3751,,8,AW00026977
26978,8893,,10,AW00026978
26979,11404,,10,AW00026979
26980,15719,,8,AW00026980
26981,6048,,8,AW00026981
26982,12451,,7,AW00026982
26983,3140,,8,AW00026983
26984,15930,,8,AW00026984
26985,18372,,8,AW00026985
26986,7899,,8,AW00026986
26987,11128,,8,AW00026987
26988,18850,,8,AW00026988
26989,16192,,8,AW00026989
26990,10165,,8,AW00026990
26991,13710,,8,AW00026991
26992,9402,,10,AW00026992
26993,7011,,10,AW00026993
26994,18705,,7,AW00026994
26995,5554,,7,AW00026995
26996,18777,,8,AW00026996
26997,20639,,8,AW00026997
26998,13110,,8,AW00026998
26999,17763,,10,AW00026999
27000,18486,,8,AW00027000
27001,7518,,8,AW00027001
27002,20281,,10,AW00027002
27003,13302,,8,AW00027003
27004,19189,,8,AW00027004
27005,17752,,7,AW00027005
27006,19375,,7,AW00027006
27007,11029,,10,AW00027007
27008,13366,,10,AW00027008
27009,2483,,10,AW00027009
27010,6870,,4,AW00027010
27011,5800,,1,AW00027011
27012,14362,,1,AW00027012
27013,12001,,4,AW00027013
27014,5650,,6,AW00027014
27015,3488,,1,AW00027015
27016,3693,,1,AW00027016
27017,17700,,1,AW00027017
27018,13581,,4,AW00027018
27019,11813,,6,AW00027019
27020,19760,,4,AW00027020
27021,19408,,4,AW00027021
27022,18554,,6,AW00027022
27023,13006,,1,AW00027023
27024,6249,,6,AW00027024
27025,19805,,1,AW00027025
27026,6405,,6,AW00027026
27027,11098,,6,AW00027027
27028,12486,,6,AW00027028
27029,12676,,4,AW00027029
27030,8231,,1,AW00027030
27031,12109,,4,AW00027031
27032,4093,,4,AW00027032
27033,6487,,1,AW00027033
27034,20474,,1,AW00027034
27035,7443,,4,AW00027035
27036,17895,,1,AW00027036
27037,11659,,4,AW00027037
27038,15458,,4,AW00027038
27039,17720,,4,AW00027039
27040,1760,,2,AW00027040
27041,4218,,1,AW00027041
27042,15942,,6,AW00027042
27043,15128,,6,AW00027043
27044,3194,,4,AW00027044
27045,14111,,1,AW00027045
27046,8560,,4,AW00027046
27047,3650,,1,AW00027047
27048,7883,,1,AW00027048
27049,8980,,6,AW00027049
27050,9578,,1,AW00027050
27051,4843,,4,AW00027051
27052,8836,,1,AW00027052
27053,15522,,6,AW00027053
27054,20378,,4,AW00027054
27055,20752,,4,AW00027055
27056,8345,,4,AW00027056
27057,9013,,1,AW00027057
27058,5957,,1,AW00027058
27059,6038,,4,AW00027059
27060,13916,,6,AW00027060
27061,10154,,6,AW00027061
27062,4250,,6,AW00027062
27063,3596,,1,AW00027063
27064,11614,,1,AW00027064
27065,17163,,4,AW00027065
27066,15101,,4,AW00027066
27067,11106,,4,AW00027067
27068,7997,,4,AW00027068
27069,10071,,4,AW00027069
27070,17795,,1,AW00027070
27071,18385,,6,AW00027071
27072,16232,,1,AW00027072
27073,2866,,1,AW00027073
27074,10721,,1,AW00027074
27075,5364,,6,AW00027075
27076,12974,,4,AW00027076
27077,6140,,4,AW00027077
27078,10131,,4,AW00027078
27079,11286,,4,AW00027079
27080,16147,,4,AW00027080
27081,5381,,4,AW00027081
27082,18451,,6,AW00027082
27083,5796,,1,AW00027083
27084,13130,,6,AW00027084
27085,18040,,6,AW00027085
27086,3712,,1,AW00027086
27087,18093,,4,AW00027087
27088,12873,,1,AW00027088
27089,18482,,1,AW00027089
27090,11908,,4,AW00027090
27091,4090,,1,AW00027091
27092,7058,,4,AW00027092
27093,10726,,4,AW00027093
27094,14178,,4,AW00027094
27095,13156,,4,AW00027095
27096,14073,,1,AW00027096
27097,20637,,1,AW00027097
27098,12465,,1,AW00027098
27099,18283,,6,AW00027099
27100,17254,,6,AW00027100
27101,15040,,6,AW00027101
27102,10807,,6,AW00027102
27103,20275,,1,AW00027103
27104,18167,,4,AW00027104
27105,15922,,4,AW00027105
27106,10904,,4,AW00027106
27107,9458,,4,AW00027107
27108,11363,,4,AW00027108
27109,5781,,1,AW00027109
27110,18876,,6,AW00027110
27111,5848,,6,AW00027111
27112,5557,,6,AW00027112
27113,12604,,1,AW00027113
27114,18305,,4,AW00027114
27115,9590,,1,AW00027115
27116,7677,,1,AW00027116
27117,8018,,1,AW00027117
27118,16178,,7,AW00027118
27119,3415,,8,AW00027119
27120,7163,,8,AW00027120
27121,15230,,10,AW00027121
27122,6481,,7,AW00027122
27123,12963,,7,AW00027123
27124,19455,,7,AW00027124
27125,14916,,10,AW00027125
27126,20246,,7,AW00027126
27127,16485,,8,AW00027127
27128,2650,,7,AW00027128
27129,4538,,8,AW00027129
27130,15574,,10,AW00027130
27131,8131,,10,AW00027131
27132,5057,,10,AW00027132
27133,20159,,7,AW00027133
27134,5669,,7,AW00027134
27135,18105,,7,AW00027135
27136,2535,,8,AW00027136
27137,7332,,10,AW00027137
27138,18983,,7,AW00027138
27139,13528,,8,AW00027139
27140,13267,,10,AW00027140
27141,8491,,10,AW00027141
27142,19836,,7,AW00027142
27143,4833,,7,AW00027143
27144,8115,,9,AW00027144
27145,15530,,9,AW00027145
27146,14747,,9,AW00027146
27147,4399,,9,AW00027147
27148,13160,,9,AW00027148
27149,18079,,9,AW00027149
27150,11322,,9,AW00027150
27151,17858,,10,AW00027151
27152,12150,,10,AW00027152
27153,15041,,7,AW00027153
27154,19578,,8,AW00027154
27155,17506,,7,AW00027155
27156,9254,,10,AW00027156
27157,9501,,8,AW00027157
27158,4774,,10,AW00027158
27159,19002,,7,AW00027159
27160,18490,,8,AW00027160
27161,7769,,8,AW00027161
27162,20160,,10,AW00027162
27163,9107,,7,AW00027163
27164,14599,,10,AW00027164
27165,10799,,10,AW00027165
27166,4737,,7,AW00027166
27167,14036,,7,AW00027167
27168,20034,,10,AW00027168
27169,13080,,8,AW00027169
27170,19426,,7,AW00027170
27171,9596,,10,AW00027171
27172,5543,,8,AW00027172
27173,5015,,8,AW00027173
27174,13096,,8,AW00027174
27175,11742,,10,AW00027175
27176,19263,,8,AW00027176
27177,15960,,10,AW00027177
27178,8082,,8,AW00027178
27179,14683,,10,AW00027179
27180,11038,,8,AW00027180
27181,12839,,7,AW00027181
27182,2916,,7,AW00027182
27183,8299,,8,AW00027183
27184,20044,,8,AW00027184
27185,9887,,10,AW00027185
27186,19830,,10,AW00027186
27187,13940,,8,AW00027187
27188,5902,,8,AW00027188
27189,12695,,4,AW00027189
27190,9138,,4,AW00027190
27191,18131,,6,AW00027191
27192,7159,,4,AW00027192
27193,18669,,4,AW00027193
27194,14656,,1,AW00027194
27195,15866,,4,AW00027195
27196,11655,,6,AW00027196
27197,14996,,1,AW00027197
27198,7243,,1,AW00027198
27199,17064,,1,AW00027199
27200,11602,,1,AW00027200
27201,17322,,1,AW00027201
27202,17456,,1,AW00027202
27203,20440,,1,AW00027203
27204,4954,,4,AW00027204
27205,8813,,4,AW00027205
27206,4666,,4,AW00027206
27207,3540,,1,AW00027207
27208,6682,,6,AW00027208
27209,3005,,4,AW00027209
27210,6051,,4,AW00027210
27211,15991,,1,AW00027211
27212,9553,,4,AW00027212
27213,11070,,1,AW00027213
27214,4766,,4,AW00027214
27215,12536,,6,AW00027215
27216,7464,,4,AW00027216
27217,11075,,1,AW00027217
27218,10943,,4,AW00027218
27219,6740,,4,AW00027219
27220,5335,,4,AW00027220
27221,18818,,1,AW00027221
27222,7591,,4,AW00027222
27223,4024,,1,AW00027223
27224,3533,,1,AW00027224
27225,15078,,4,AW00027225
27226,6226,,1,AW00027226
27227,13010,,4,AW00027227
27228,10987,,1,AW00027228
27229,7043,,4,AW00027229
27230,17899,,6,AW00027230
27231,6820,,4,AW00027231
27232,18623,,1,AW00027232
27233,14314,,4,AW00027233
27234,5840,,1,AW00027234
27235,6179,,1,AW00027235
27236,19990,,1,AW00027236
27237,19824,,4,AW00027237
27238,17053,,4,AW00027238
27239,6108,,4,AW00027239
27240,14685,,1,AW00027240
27241,13389,,4,AW00027241
27242,6068,,6,AW00027242
27243,8870,,6,AW00027243
27244,8007,,1,AW00027244
27245,11619,,4,AW00027245
27246,17423,,4,AW00027246
27247,13602,,4,AW00027247
27248,11961,,1,AW00027248
27249,19507,,4,AW00027249
27250,7586,,1,AW00027250
27251,3522,,4,AW00027251
27252,9451,,6,AW00027252
27253,5630,,6,AW00027253
27254,6725,,1,AW00027254
27255,14626,,1,AW00027255
27256,17268,,1,AW00027256
27257,9847,,4,AW00027257
27258,6763,,4,AW00027258
27259,7683,,6,AW00027259
27260,17818,,4,AW00027260
27261,12760,,1,AW00027261
27262,10098,,1,AW00027262
27263,5523,,4,AW00027263
27264,18706,,1,AW00027264
27265,11227,,6,AW00027265
27266,7382,,4,AW00027266
27267,12229,,6,AW00027267
27268,6153,,4,AW00027268
27269,11840,,1,AW00027269
27270,15765,,6,AW00027270
27271,3620,,1,AW00027271
27272,5923,,1,AW00027272
27273,4611,,4,AW00027273
27274,15338,,4,AW00027274
27275,12910,,4,AW00027275
27276,7839,,4,AW00027276
27277,13493,,4,AW00027277
27278,15500,,4,AW00027278
27279,7908,,1,AW00027279
27280,17406,,4,AW00027280
27281,11519,,5,AW00027281
27282,3797,,6,AW00027282
27283,14643,,6,AW00027283
27284,8846,,1,AW00027284
27285,18286,,6,AW00027285
27286,20385,,3,AW00027286
27287,16560,,4,AW00027287
27288,20027,,4,AW00027288
27289,3668,,4,AW00027289
27290,4680,,1,AW00027290
27291,16018,,1,AW00027291
27292,9265,,1,AW00027292
27293,11137,,4,AW00027293
27294,7432,,4,AW00027294
27295,3765,,1,AW00027295
27296,15453,,4,AW00027296
27297,12572,,6,AW00027297
27298,20508,,6,AW00027298
27299,14580,,9,AW00027299
27300,16853,,6,AW00027300
27301,6643,,4,AW00027301
27302,4836,,7,AW00027302
27303,9818,,7,AW00027303
27304,10732,,7,AW00027304
27305,17245,,10,AW00027305
27306,17206,,7,AW00027306
27307,16061,,8,AW00027307
27308,10058,,10,AW00027308
27309,17164,,8,AW00027309
27310,10677,,8,AW00027310
27311,10295,,7,AW00027311
27312,17666,,8,AW00027312
27313,15482,,7,AW00027313
27314,2912,,8,AW00027314
27315,16463,,8,AW00027315
27316,2908,,8,AW00027316
27317,19479,,10,AW00027317
27318,6374,,7,AW00027318
27319,13893,,10,AW00027319
27320,16688,,8,AW00027320
27321,6985,,8,AW00027321
27322,19125,,7,AW00027322
27323,8402,,7,AW00027323
27324,17806,,7,AW00027324
27325,18225,,8,AW00027325
27326,7784,,7,AW00027326
27327,16926,,8,AW00027327
27328,8134,,7,AW00027328
27329,16543,,7,AW00027329
27330,9356,,8,AW00027330
27331,20356,,10,AW00027331
27332,17209,,7,AW00027332
27333,19909,,8,AW00027333
27334,20459,,7,AW00027334
27335,17029,,7,AW00027335
27336,20183,,8,AW00027336
27337,10851,,10,AW00027337
27338,7621,,9,AW00027338
27339,7244,,9,AW00027339
27340,2570,,9,AW00027340
27341,10575,,9,AW00027341
27342,15972,,9,AW00027342
27343,5346,,9,AW00027343
27344,14737,,9,AW00027344
27345,9568,,9,AW00027345
27346,18528,,9,AW00027346
27347,18048,,9,AW00027347
27348,12588,,9,AW00027348
27349,14415,,9,AW00027349
27350,10919,,9,AW00027350
27351,11462,,9,AW00027351
27352,19432,,9,AW00027352
27353,9461,,9,AW00027353
27354,9729,,9,AW00027354
27355,19437,,9,AW00027355
27356,3411,,9,AW00027356
27357,19241,,9,AW00027357
27358,4300,,9,AW00027358
27359,11175,,9,AW00027359
27360,4145,,9,AW00027360
27361,17489,,9,AW00027361
27362,14635,,9,AW00027362
27363,19998,,9,AW00027363
27364,3198,,9,AW00027364
27365,15637,,9,AW00027365
27366,16003,,9,AW00027366
27367,10265,,9,AW00027367
27368,18871,,9,AW00027368
27369,15549,,9,AW00027369
27370,3073,,9,AW00027370
27371,9947,,9,AW00027371
27372,16052,,5,AW00027372
27373,14614,,1,AW00027373
27374,16077,,1,AW00027374
27375,11441,,1,AW00027375
27376,9842,,1,AW00027376
27377,7592,,6,AW00027377
27378,12402,,6,AW00027378
27379,7471,,4,AW00027379
27380,16778,,6,AW00027380
27381,14087,,4,AW00027381
27382,3202,,4,AW00027382
27383,10315,,4,AW00027383
27384,5288,,6,AW00027384
27385,14500,,4,AW00027385
27386,17634,,4,AW00027386
27387,6103,,1,AW00027387
27388,14821,,1,AW00027388
27389,13915,,4,AW00027389
27390,17477,,1,AW00027390
27391,16920,,1,AW00027391
27392,14279,,4,AW00027392
27393,10463,,6,AW00027393
27394,5762,,1,AW00027394
27395,11455,,1,AW00027395
27396,15527,,1,AW00027396
27397,14593,,4,AW00027397
27398,12024,,4,AW00027398
27399,15550,,4,AW00027399
27400,13548,,6,AW00027400
27401,5370,,6,AW00027401
27402,16358,,6,AW00027402
27403,6951,,6,AW00027403
27404,9997,,6,AW00027404
27405,4832,,4,AW00027405
27406,15280,,6,AW00027406
27407,7842,,1,AW00027407
27408,10408,,4,AW00027408
27409,3977,,4,AW00027409
27410,19257,,4,AW00027410
27411,13280,,1,AW00027411
27412,13537,,4,AW00027412
27413,20553,,6,AW00027413
27414,10969,,6,AW00027414
27415,12840,,6,AW00027415
27416,15349,,1,AW00027416
27417,13174,,4,AW00027417
27418,7306,,4,AW00027418
27419,9857,,6,AW00027419
27420,16011,,6,AW00027420
27421,4562,,2,AW00027421
27422,16302,,1,AW00027422
27423,12962,,4,AW00027423
27424,16506,,4,AW00027424
27425,15329,,4,AW00027425
27426,15808,,4,AW00027426
27427,16975,,4,AW00027427
27428,7793,,6,AW00027428
27429,3086,,6,AW00027429
27430,10988,,1,AW00027430
27431,6492,,1,AW00027431
27432,19056,,4,AW00027432
27433,3776,,4,AW00027433
27434,6663,,4,AW00027434
27435,10697,,4,AW00027435
27436,8349,,6,AW00027436
27437,9105,,6,AW00027437
27438,12541,,4,AW00027438
27439,14557,,4,AW00027439
27440,8587,,1,AW00027440
27441,6194,,6,AW00027441
27442,18423,,4,AW00027442
27443,12100,,4,AW00027443
27444,11978,,1,AW00027444
27445,17083,,4,AW00027445
27446,18535,,4,AW00027446
27447,7299,,4,AW00027447
27448,15697,,4,AW00027448
27449,14798,,4,AW00027449
27450,12796,,1,AW00027450
27451,5702,,6,AW00027451
27452,14056,,4,AW00027452
27453,13239,,4,AW00027453
27454,6736,,6,AW00027454
27455,19248,,1,AW00027455
27456,5338,,1,AW00027456
27457,11936,,1,AW00027457
27458,13259,,4,AW00027458
27459,5828,,4,AW00027459
27460,9306,,4,AW00027460
27461,7698,,1,AW00027461
27462,4407,,4,AW00027462
27463,19700,,4,AW00027463
27464,6360,,9,AW00027464
27465,4323,,1,AW00027465
27466,3925,,1,AW00027466
27467,5328,,4,AW00027467
27468,6146,,4,AW00027468
27469,14376,,9,AW00027469
27470,6538,,9,AW00027470
27471,17771,,9,AW00027471
27472,4561,,9,AW00027472
27473,5882,,9,AW00027473
27474,7641,,1,AW00027474
27475,8849,,1,AW00027475
27476,12778,,4,AW00027476
27477,17143,,4,AW00027477
27478,14456,,4,AW00027478
27479,20596,,4,AW00027479
27480,9765,,4,AW00027480
27481,12804,,4,AW00027481
27482,19016,,9,AW00027482
27483,5735,,9,AW00027483
27484,2497,,9,AW00027484
27485,4425,,9,AW00027485
27486,14535,,9,AW00027486
27487,3562,,9,AW00027487
27488,14509,,9,AW00027488
27489,10866,,9,AW00027489
27490,18731,,9,AW00027490
27491,9056,,9,AW00027491
27492,12586,,9,AW00027492
27493,11578,,9,AW00027493
27494,7632,,9,AW00027494
27495,4428,,9,AW00027495
27496,4013,,9,AW00027496
27497,15898,,9,AW00027497
27498,10093,,9,AW00027498
27499,11597,,9,AW00027499
27500,16658,,9,AW00027500
27501,10222,,9,AW00027501
27502,18515,,6,AW00027502
27503,12328,,3,AW00027503
27504,10636,,1,AW00027504
27505,1761,,4,AW00027505
27506,7540,,4,AW00027506
27507,17487,,4,AW00027507
27508,15662,,4,AW00027508
27509,18260,,1,AW00027509
27510,15157,,4,AW00027510
27511,16271,,9,AW00027511
27512,11022,,9,AW00027512
27513,4867,,9,AW00027513
27514,6010,,9,AW00027514
27515,20520,,9,AW00027515
27516,15115,,9,AW00027516
27517,5528,,9,AW00027517
27518,7398,,9,AW00027518
27519,12470,,9,AW00027519
27520,2474,,9,AW00027520
27521,5853,,4,AW00027521
27522,9948,,6,AW00027522
27523,11972,,1,AW00027523
27524,16226,,1,AW00027524
27525,8047,,1,AW00027525
27526,6430,,4,AW00027526
27527,16224,,4,AW00027527
27528,9474,,4,AW00027528
27529,11356,,4,AW00027529
27530,3261,,4,AW00027530
27531,3927,,1,AW00027531
27532,20628,,1,AW00027532
27533,10081,,4,AW00027533
27534,15397,,4,AW00027534
27535,14918,,4,AW00027535
27536,11803,,6,AW00027536
27537,3056,,4,AW00027537
27538,17359,,1,AW00027538
27539,17850,,4,AW00027539
27540,7751,,4,AW00027540
27541,12385,,4,AW00027541
27542,3476,,1,AW00027542
27543,2986,,4,AW00027543
27544,7091,,4,AW00027544
27545,4797,,6,AW00027545
27546,5325,,4,AW00027546
27547,16635,,4,AW00027547
27548,16810,,1,AW00027548
27549,17883,,1,AW00027549
27550,15045,,6,AW00027550
27551,13203,,1,AW00027551
27552,2543,,4,AW00027552
27553,20379,,4,AW00027553
27554,6876,,4,AW00027554
27555,2658,,4,AW00027555
27556,3008,,1,AW00027556
27557,5094,,6,AW00027557
27558,5577,,1,AW00027558
27559,12259,,1,AW00027559
27560,19654,,6,AW00027560
27561,7929,,4,AW00027561
27562,3385,,6,AW00027562
27563,14283,,1,AW00027563
27564,5829,,4,AW00027564
27565,12703,,4,AW00027565
27566,12872,,4,AW00027566
27567,7288,,1,AW00027567
27568,4135,,1,AW00027568
27569,7219,,4,AW00027569
27570,18750,,1,AW00027570
27571,2541,,4,AW00027571
27572,16448,,4,AW00027572
27573,6079,,4,AW00027573
27574,10696,,4,AW00027574
27575,11857,,4,AW00027575
27576,6797,,1,AW00027576
27577,15498,,1,AW00027577
27578,9955,,4,AW00027578
27579,10887,,4,AW00027579
27580,14235,,9,AW00027580
27581,20150,,9,AW00027581
27582,16404,,9,AW00027582
27583,9157,,9,AW00027583
27584,16187,,9,AW00027584
27585,15425,,9,AW00027585
27586,11478,,9,AW00027586
27587,4831,,9,AW00027587
27588,7579,,9,AW00027588
27589,20239,,9,AW00027589
27590,8252,,9,AW00027590
27591,10783,,9,AW00027591
27592,14701,,9,AW00027592
27593,18295,,9,AW00027593
27594,5275,,9,AW00027594
27595,2445,,9,AW00027595
27596,8144,,9,AW00027596
27597,16960,,9,AW00027597
27598,3894,,9,AW00027598
27599,19342,,9,AW00027599
27600,19999,,4,AW00027600
27601,2835,,4,AW00027601
27602,3821,,6,AW00027602
27603,7303,,4,AW00027603
27604,14154,,1,AW00027604
27605,4094,,1,AW00027605
27606,9351,,1,AW00027606
27607,18792,,6,AW00027607
27608,14703,,1,AW00027608
27609,6015,,4,AW00027609
27610,13520,,4,AW00027610
27611,15701,,4,AW00027611
27612,4819,,4,AW00027612
27613,7114,,6,AW00027613
27614,11969,,1,AW00027614
27615,3264,,4,AW00027615
27616,11853,,4,AW00027616
27617,9646,,1,AW00027617
27618,7595,,1,AW00027618
27619,18966,,4,AW00027619
27620,19972,,4,AW00027620
27621,4229,,4,AW00027621
27622,4783,,1,AW00027622
27623,18154,,4,AW00027623
27624,5611,,4,AW00027624
27625,7620,,1,AW00027625
27626,5615,,4,AW00027626
27627,5418,,4,AW00027627
27628,19859,,6,AW00027628
27629,5660,,1,AW00027629
27630,13403,,4,AW00027630
27631,9687,,4,AW00027631
27632,14825,,6,AW00027632
27633,13804,,6,AW00027633
27634,8430,,6,AW00027634
27635,19647,,1,AW00027635
27636,8825,,1,AW00027636
27637,3301,,1,AW00027637
27638,14156,,1,AW00027638
27639,19533,,1,AW00027639
27640,11637,,4,AW00027640
27641,7293,,4,AW00027641
27642,11942,,4,AW00027642
27643,6240,,6,AW00027643
27644,9532,,1,AW00027644
27645,13514,,4,AW00027645
27646,5365,,4,AW00027646
27647,18434,,4,AW00027647
27648,15379,,1,AW00027648
27649,15139,,1,AW00027649
27650,13805,,1,AW00027650
27651,15130,,4,AW00027651
27652,13570,,1,AW00027652
27653,16231,,6,AW00027653
27654,17852,,4,AW00027654
27655,14052,,4,AW00027655
27656,5857,,6,AW00027656
27657,7854,,3,AW00027657
27658,14497,,1,AW00027658
27659,16612,,1,AW00027659
27660,10787,,4,AW00027660
27661,18246,,4,AW00027661
27662,4817,,4,AW00027662
27663,15761,,4,AW00027663
27664,15963,,4,AW00027664
27665,13558,,4,AW00027665
27666,11549,,4,AW00027666
27667,3462,,4,AW00027667
27668,16262,,1,AW00027668
27669,10955,,4,AW00027669
27670,12715,,4,AW00027670
27671,4003,,1,AW00027671
27672,18037,,6,AW00027672
27673,10973,,1,AW00027673
27674,3306,,4,AW00027674
27675,8768,,1,AW00027675
27676,12836,,4,AW00027676
27677,7066,,1,AW00027677
27678,16447,,1,AW00027678
27679,11987,,1,AW00027679
27680,6718,,4,AW00027680
27681,11766,,4,AW00027681
27682,20484,,4,AW00027682
27683,2763,,1,AW00027683
27684,19547,,1,AW00027684
27685,2810,,9,AW00027685
27686,17936,,9,AW00027686
27687,18848,,9,AW00027687
27688,10979,,9,AW00027688
27689,4333,,9,AW00027689
27690,7063,,9,AW00027690
27691,11690,,9,AW00027691
27692,16610,,9,AW00027692
27693,6786,,9,AW00027693
27694,14414,,9,AW00027694
27695,18533,,9,AW00027695
27696,11214,,9,AW00027696
27697,4404,,9,AW00027697
27698,20763,,9,AW00027698
27699,9607,,9,AW00027699
27700,3748,,9,AW00027700
27701,20075,,9,AW00027701
27702,5635,,9,AW00027702
27703,10645,,9,AW00027703
27704,15642,,9,AW00027704
27705,13306,,9,AW00027705
27706,19261,,9,AW00027706
27707,12351,,9,AW00027707
27708,20638,,9,AW00027708
27709,4104,,9,AW00027709
27710,15144,,9,AW00027710
27711,11589,,9,AW00027711
27712,15198,,9,AW00027712
27713,12378,,9,AW00027713
27714,12753,,9,AW00027714
27715,7304,,9,AW00027715
27716,14924,,9,AW00027716
27717,9688,,9,AW00027717
27718,8302,,9,AW00027718
27719,16922,,9,AW00027719
27720,9728,,9,AW00027720
27721,12648,,9,AW00027721
27722,4377,,9,AW00027722
27723,3283,,9,AW00027723
27724,18492,,6,AW00027724
27725,6030,,6,AW00027725
27726,10874,,4,AW00027726
27727,10669,,4,AW00027727
27728,12302,,9,AW00027728
27729,9670,,1,AW00027729
27730,2397,,1,AW00027730
27731,5884,,6,AW00027731
27732,10823,,1,AW00027732
27733,20134,,9,AW00027733
27734,17261,,6,AW00027734
27735,8057,,1,AW00027735
27736,10403,,1,AW00027736
27737,18221,,4,AW00027737
27738,9817,,6,AW00027738
27739,10101,,6,AW00027739
27740,4718,,1,AW00027740
27741,3355,,1,AW00027741
27742,4915,,1,AW00027742
27743,7379,,9,AW00027743
27744,9444,,9,AW00027744
27745,7944,,9,AW00027745
27746,5332,,9,AW00027746
27747,13633,,1,AW00027747
27748,5440,,1,AW00027748
27749,11997,,4,AW00027749
27750,16118,,4,AW00027750
27751,8964,,4,AW00027751
27752,6766,,6,AW00027752
27753,14963,,1,AW00027753
27754,4662,,4,AW00027754
27755,20190,,4,AW00027755
27756,8662,,6,AW00027756
27757,16000,,6,AW00027757
27758,8497,,6,AW00027758
27759,7942,,1,AW00027759
27760,6152,,7,AW00027760
27761,19544,,8,AW00027761
27762,20375,,10,AW00027762
27763,10557,,7,AW00027763
27764,12997,,7,AW00027764
27765,16886,,8,AW00027765
27766,20070,,8,AW00027766
27767,18845,,8,AW00027767
27768,9744,,7,AW00027768
27769,10052,,7,AW00027769
27770,5927,,8,AW00027770
27771,8080,,7,AW00027771
27772,8364,,7,AW00027772
27773,17301,,7,AW00027773
27774,15692,,8,AW00027774
27775,4420,,8,AW00027775
27776,5993,,7,AW00027776
27777,2839,,8,AW00027777
27778,10394,,10,AW00027778
27779,5152,,7,AW00027779
27780,11408,,7,AW00027780
27781,15846,,10,AW00027781
27782,17051,,10,AW00027782
27783,7468,,10,AW00027783
27784,19374,,7,AW00027784
27785,15021,,10,AW00027785
27786,19741,,10,AW00027786
27787,10785,,8,AW00027787
27788,18001,,10,AW00027788
27789,5289,,10,AW00027789
27790,16140,,10,AW00027790
27791,3548,,8,AW00027791
27792,6356,,8,AW00027792
27793,17138,,7,AW00027793
27794,12215,,10,AW00027794
27795,19575,,7,AW00027795
27796,2904,,7,AW00027796
27797,4353,,8,AW00027797
27798,6916,,8,AW00027798
27799,14069,,10,AW00027799
27800,7635,,10,AW00027800
27801,20572,,8,AW00027801
27802,13040,,10,AW00027802
27803,13921,,7,AW00027803
27804,17085,,10,AW00027804
27805,11554,,7,AW00027805
27806,14248,,10,AW00027806
27807,17089,,7,AW00027807
27808,18255,,7,AW00027808
27809,8973,,8,AW00027809
27810,18791,,10,AW00027810
27811,10239,,8,AW00027811
27812,16649,,7,AW00027812
27813,11095,,8,AW00027813
27814,16340,,8,AW00027814
27815,2440,,10,AW00027815
27816,2957,,7,AW00027816
27817,17682,,10,AW00027817
27818,16772,,10,AW00027818
27819,8994,,10,AW00027819
27820,20068,,10,AW00027820
27821,5179,,10,AW00027821
27822,16893,,10,AW00027822
27823,17562,,8,AW00027823
27824,9010,,7,AW00027824
27825,11325,,8,AW00027825
27826,5253,,8,AW00027826
27827,7193,,10,AW00027827
27828,6479,,10,AW00027828
27829,18284,,7,AW00027829
27830,17439,,8,AW00027830
27831,14632,,8,AW00027831
27832,3273,,8,AW00027832
27833,12171,,10,AW00027833
27834,18678,,7,AW00027834
27835,10204,,7,AW00027835
27836,11704,,7,AW00027836
27837,16515,,10,AW00027837
27838,18276,,8,AW00027838
27839,17743,,10,AW00027839
27840,18223,,7,AW00027840
27841,11836,,10,AW00027841
27842,3101,,10,AW00027842
27843,10770,,8,AW00027843
27844,9768,,7,AW00027844
27845,17186,,7,AW00027845
27846,14933,,7,AW00027846
