SalesOrderID,OrderDate,Status,SalesOrderNumber,CustomerID,SalesPersonID,TerritoryID,SubTotal,TaxAmt,Freight,TotalDue
69835,4/3/2014 0:00,5,SO69835,19994,,4,539.99,43.1992,13.4998,596.689
69836,4/3/2014 0:00,5,SO69836,16151,,1,639.45,51.156,15.9863,706.5923
69837,4/3/2014 0:00,5,SO69837,19830,,6,2390.93,191.2744,59.7733,2641.9777
69838,4/3/2014 0:00,5,SO69838,17004,,4,2418.48,193.4784,60.462,2672.4204
69839,4/3/2014 0:00,5,SO69839,12622,,10,751.34,60.1072,18.7835,830.2307
69840,4/3/2014 0:00,5,SO69840,28744,,8,776.33,62.1064,19.4083,857.8447
69841,4/3/2014 0:00,5,SO69841,11417,,7,756.33,60.5064,18.9083,835.7447
69842,4/3/2014 0:00,5,SO69842,27824,,7,786.33,62.9064,19.6583,868.8947
69843,4/3/2014 0:00,5,SO69843,29365,,8,778.62,62.2896,19.4655,860.3751
69844,4/3/2014 0:00,5,SO69844,11610,,10,2398.05,191.844,59.9513,2649.8453
69845,4/3/2014 0:00,5,SO69845,26429,,9,1155.48,92.4384,28.887,1276.8054
69846,4/3/2014 0:00,5,SO69846,15645,,9,1735.98,138.8784,43.3995,1918.2579
69847,4/3/2014 0:00,5,SO69847,22032,,9,1700.99,136.0792,42.5248,1879.594
69848,4/3/2014 0:00,5,SO69848,24377,,9,1763.97,141.1176,44.0993,1949.1869
69849,4/3/2014 0:00,5,SO69849,13091,,9,2443.55,195.484,61.0888,2700.1228
69850,4/3/2014 0:00,5,SO69850,13105,,9,2297.28,183.7824,57.432,2538.4944
69851,4/3/2014 0:00,5,SO69851,26635,,4,791.32,63.3056,19.783,874.4086
69852,4/3/2014 0:00,5,SO69852,28061,,4,2428.05,194.244,60.7013,2682.9953
69853,4/3/2014 0:00,5,SO69853,28063,,4,2448.04,195.8432,61.201,2705.0842
69854,4/3/2014 0:00,5,SO69854,23509,,1,575.71,46.0568,14.3928,636.1596
69855,4/3/2014 0:00,5,SO69855,20077,,4,633.45,50.676,15.8363,699.9623
69856,4/3/2014 0:00,5,SO69856,23505,,4,616.95,49.356,15.4238,681.7298
69857,4/3/2014 0:00,5,SO69857,23856,,1,603.49,48.2792,15.0873,666.8565
69858,4/3/2014 0:00,5,SO69858,23848,,4,561.48,44.9184,14.037,620.4354
69859,4/3/2014 0:00,5,SO69859,21794,,4,1179.97,94.3976,29.4993,1303.8669
69860,4/3/2014 0:00,5,SO69860,21808,,4,1155.48,92.4384,28.887,1276.8054
69861,4/3/2014 0:00,5,SO69861,28425,,10,588.96,47.1168,14.724,650.8008
69862,4/3/2014 0:00,5,SO69862,25522,,8,628.97,50.3176,15.7243,695.0119
69863,4/3/2014 0:00,5,SO69863,13079,,9,2393.06,191.4448,59.8265,2644.3313
69864,4/3/2014 0:00,5,SO69864,13622,,9,2453.04,196.2432,61.326,2710.6092
69865,4/4/2014 0:00,5,SO69865,26855,,7,1700.99,136.0792,42.5248,1879.594
69866,4/4/2014 0:00,5,SO69866,12045,,4,8.99,0.7192,0.2248,9.934
69867,4/4/2014 0:00,5,SO69867,11941,,1,68.97,5.5176,1.7243,76.2119
69868,4/4/2014 0:00,5,SO69868,14014,,9,27.28,2.1824,0.682,30.1444
69869,4/4/2014 0:00,5,SO69869,21898,,9,74.98,5.9984,1.8745,82.8529
69870,4/4/2014 0:00,5,SO69870,12371,,9,64.47,5.1576,1.6118,71.2394
69871,4/4/2014 0:00,5,SO69871,12582,,9,58.98,4.7184,1.4745,65.1729
69872,4/4/2014 0:00,5,SO69872,17289,,9,62.98,5.0384,1.5745,69.5929
69873,4/4/2014 0:00,5,SO69873,14858,,9,8.99,0.7192,0.2248,9.934
69874,4/4/2014 0:00,5,SO69874,16549,,8,2487.33,198.9864,62.1833,2748.4997
69875,4/4/2014 0:00,5,SO69875,16426,,7,2294.99,183.5992,57.3748,2535.964
69876,4/4/2014 0:00,5,SO69876,20587,,7,2378.95,190.316,59.4738,2628.7398
69877,4/4/2014 0:00,5,SO69877,12833,,8,2309.97,184.7976,57.7493,2552.5169
69878,4/4/2014 0:00,5,SO69878,20556,,8,2341.97,187.3576,58.5493,2587.8769
69879,4/4/2014 0:00,5,SO69879,14861,,10,2398.47,191.8776,59.9618,2650.3094
69880,4/4/2014 0:00,5,SO69880,16252,,8,599.98,47.9984,14.9995,662.9779
69881,4/4/2014 0:00,5,SO69881,23579,,1,34.98,2.7984,0.8745,38.6529
69882,4/4/2014 0:00,5,SO69882,25151,,4,36.59,2.9272,0.9148,40.432
69883,4/4/2014 0:00,5,SO69883,22786,,1,37.27,2.9816,0.9318,41.1834
69884,4/4/2014 0:00,5,SO69884,16089,,6,93.46,7.4768,2.3365,103.2733
69885,4/4/2014 0:00,5,SO69885,21902,,4,23.97,1.9176,0.5993,26.4869
69886,4/4/2014 0:00,5,SO69886,15872,,6,49.97,3.9976,1.2493,55.2169
69887,4/4/2014 0:00,5,SO69887,20027,,4,78.98,6.3184,1.9745,87.2729
69888,4/4/2014 0:00,5,SO69888,22021,,1,23.97,1.9176,0.5993,26.4869
69889,4/4/2014 0:00,5,SO69889,18390,,6,119.98,9.5984,2.9995,132.5779
69890,4/4/2014 0:00,5,SO69890,24986,,6,4.99,0.3992,0.1248,5.514
69891,4/4/2014 0:00,5,SO69891,16376,,1,7.28,0.5824,0.182,8.0444
69892,4/4/2014 0:00,5,SO69892,16669,,1,4.99,0.3992,0.1248,5.514
69893,4/4/2014 0:00,5,SO69893,14630,,4,4.99,0.3992,0.1248,5.514
69894,4/4/2014 0:00,5,SO69894,13991,,1,85.48,6.8384,2.137,94.4554
69895,4/4/2014 0:00,5,SO69895,16724,,4,39.98,3.1984,0.9995,44.1779
69896,4/4/2014 0:00,5,SO69896,13869,,4,21.98,1.7584,0.5495,24.2879
69897,4/4/2014 0:00,5,SO69897,23912,,8,3.99,0.3192,0.0998,4.409
69898,4/4/2014 0:00,5,SO69898,18012,,10,25.48,2.0384,0.637,28.1554
69899,4/4/2014 0:00,5,SO69899,19509,,8,43.97,3.5176,1.0993,48.5869
69900,4/4/2014 0:00,5,SO69900,11386,,8,68.97,5.5176,1.7243,76.2119
69901,4/4/2014 0:00,5,SO69901,20971,,7,38.98,3.1184,0.9745,43.0729
69902,4/4/2014 0:00,5,SO69902,20959,,7,38.98,3.1184,0.9745,43.0729
69903,4/4/2014 0:00,5,SO69903,24107,,8,123.99,9.9192,3.0998,137.009
69904,4/4/2014 0:00,5,SO69904,27855,,8,23.78,1.9024,0.5945,26.2769
69905,4/4/2014 0:00,5,SO69905,12638,,8,29.48,2.3584,0.737,32.5754
69906,4/4/2014 0:00,5,SO69906,11631,,6,74.98,5.9984,1.8745,82.8529
69907,4/4/2014 0:00,5,SO69907,11879,,1,99.47,7.9576,2.4868,109.9144
69908,4/4/2014 0:00,5,SO69908,16646,,6,121.94,9.7552,3.0485,134.7437
69909,4/4/2014 0:00,5,SO69909,13181,,4,56.97,4.5576,1.4243,62.9519
69910,4/4/2014 0:00,5,SO69910,13218,,4,85.48,6.8384,2.137,94.4554
69911,4/4/2014 0:00,5,SO69911,13387,,4,2337.27,186.9816,58.4318,2582.6834
69912,4/4/2014 0:00,5,SO69912,17546,,4,2318.96,185.5168,57.974,2562.4508
69913,4/4/2014 0:00,5,SO69913,17038,,4,2442.28,195.3824,61.057,2698.7194
69914,4/4/2014 0:00,5,SO69914,17133,,1,2357.28,188.5824,58.932,2604.7944
69915,4/4/2014 0:00,5,SO69915,17398,,4,2354.98,188.3984,58.8745,2602.2529
69916,4/4/2014 0:00,5,SO69916,18972,,6,2369.97,189.5976,59.2493,2618.8169
69917,4/4/2014 0:00,5,SO69917,13517,,10,1253.32,100.2656,31.333,1384.9186
69918,4/4/2014 0:00,5,SO69918,13554,,10,1214.85,97.188,30.3713,1342.4093
69919,4/4/2014 0:00,5,SO69919,27845,,7,751.34,60.1072,18.7835,830.2307
69920,4/4/2014 0:00,5,SO69920,29360,,10,2418.05,193.444,60.4513,2671.9453
69921,4/4/2014 0:00,5,SO69921,22000,,9,2482.23,198.5784,62.0558,2742.8642
69922,4/4/2014 0:00,5,SO69922,21984,,9,1732.26,138.5808,43.3065,1914.1473
69923,4/4/2014 0:00,5,SO69923,25717,,9,574.98,45.9984,14.3745,635.3529
69924,4/4/2014 0:00,5,SO69924,27982,,9,603.49,48.2792,15.0873,666.8565
69925,4/4/2014 0:00,5,SO69925,25938,,9,608.96,48.7168,15.224,672.9008
69926,4/4/2014 0:00,5,SO69926,16484,,9,597.26,47.7808,14.9315,659.9723
69927,4/4/2014 0:00,5,SO69927,15788,,9,2371.96,189.7568,59.299,2621.0158
69928,4/4/2014 0:00,5,SO69928,26094,,4,1273.32,101.8656,31.833,1407.0186
69929,4/4/2014 0:00,5,SO69929,27540,,4,2433.04,194.6432,60.826,2688.5092
69930,4/4/2014 0:00,5,SO69930,15391,,6,2433.04,194.6432,60.826,2688.5092
69931,4/4/2014 0:00,5,SO69931,25998,,1,1249.84,99.9872,31.246,1381.0732
69932,4/4/2014 0:00,5,SO69932,27662,,4,2419.06,193.5248,60.4765,2673.0613
69933,4/4/2014 0:00,5,SO69933,23847,,1,722.77,57.8216,18.0693,798.6609
69934,4/4/2014 0:00,5,SO69934,23832,,1,687.76,55.0208,17.194,759.9748
69935,4/4/2014 0:00,5,SO69935,20080,,1,548.98,43.9184,13.7245,606.6229
69936,4/4/2014 0:00,5,SO69936,23851,,1,539.99,43.1992,13.4998,596.689
69937,4/4/2014 0:00,5,SO69937,21422,,4,1184.46,94.7568,29.6115,1308.8283
69938,4/4/2014 0:00,5,SO69938,18794,,4,1735.98,138.8784,43.3995,1918.2579
69939,4/4/2014 0:00,5,SO69939,24702,,10,1174.48,93.9584,29.362,1297.8004
69940,4/4/2014 0:00,5,SO69940,24712,,10,1120.49,89.6392,28.0123,1238.1415
69941,4/4/2014 0:00,5,SO69941,25945,,9,548.98,43.9184,13.7245,606.6229
69942,4/4/2014 0:00,5,SO69942,13111,,9,1249.84,99.9872,31.246,1381.0732
69943,4/4/2014 0:00,5,SO69943,22470,,10,1735.98,138.8784,43.3995,1918.2579
69944,4/4/2014 0:00,5,SO69944,13080,,9,2433.04,194.6432,60.826,2688.5092
69945,4/5/2014 0:00,5,SO69945,21948,,9,2443.35,195.468,61.0838,2699.9018
69946,4/5/2014 0:00,5,SO69946,12587,,9,27.28,2.1824,0.682,30.1444
69947,4/5/2014 0:00,5,SO69947,21997,,9,39.99,3.1992,0.9998,44.189
69948,4/5/2014 0:00,5,SO69948,23123,,9,39.98,3.1984,0.9995,44.1779
69949,4/5/2014 0:00,5,SO69949,12666,,9,4.99,0.3992,0.1248,5.514
69950,4/5/2014 0:00,5,SO69950,16184,,9,38.98,3.1184,0.9745,43.0729
69951,4/5/2014 0:00,5,SO69951,28938,,9,9.99,0.7992,0.2498,11.039
69952,4/5/2014 0:00,5,SO69952,15728,,9,34.99,2.7992,0.8748,38.664
69953,4/5/2014 0:00,5,SO69953,13013,,9,36.27,2.9016,0.9068,40.0784
69954,4/5/2014 0:00,5,SO69954,15812,,9,2.29,0.1832,0.0573,2.5305
69955,4/5/2014 0:00,5,SO69955,12749,,7,2337.27,186.9816,58.4318,2582.6834
69956,4/5/2014 0:00,5,SO69956,16446,,10,911.47,72.9176,22.7868,1007.1744
69957,4/5/2014 0:00,5,SO69957,15674,,8,609.97,48.7976,15.2493,674.0169
69958,4/5/2014 0:00,5,SO69958,19278,,10,574.98,45.9984,14.3745,635.3529
69959,4/5/2014 0:00,5,SO69959,11331,,6,49.99,3.9992,1.2498,55.239
69960,4/5/2014 0:00,5,SO69960,27742,,1,21.49,1.7192,0.5373,23.7465
69961,4/5/2014 0:00,5,SO69961,28681,,1,24.99,1.9992,0.6248,27.614
69962,4/5/2014 0:00,5,SO69962,27115,,1,58.47,4.6776,1.4618,64.6094
69963,4/5/2014 0:00,5,SO69963,25431,,4,71.58,5.7264,1.7895,79.0959
69964,4/5/2014 0:00,5,SO69964,21499,,4,99.96,7.9968,2.499,110.4558
69965,4/5/2014 0:00,5,SO69965,11276,,6,74.46,5.9568,1.8615,82.2783
69966,4/5/2014 0:00,5,SO69966,11277,,6,13.98,1.1184,0.3495,15.4479
69967,4/5/2014 0:00,5,SO69967,17665,,1,39.98,3.1984,0.9995,44.1779
69968,4/5/2014 0:00,5,SO69968,18779,,4,4.99,0.3992,0.1248,5.514
69969,4/5/2014 0:00,5,SO69969,14390,,4,39.98,3.1984,0.9995,44.1779
69970,4/5/2014 0:00,5,SO69970,25873,,6,39.98,3.1984,0.9995,44.1779
69971,4/5/2014 0:00,5,SO69971,14695,,8,48.98,3.9184,1.2245,54.1229
69972,4/5/2014 0:00,5,SO69972,15355,,7,35,2.8,0.875,38.675
69973,4/5/2014 0:00,5,SO69973,24532,,8,38.98,3.1184,0.9745,43.0729
69974,4/5/2014 0:00,5,SO69974,25794,,8,23.78,1.9024,0.5945,26.2769
69975,4/5/2014 0:00,5,SO69975,21737,,7,60.47,4.8376,1.5118,66.8194
69976,4/5/2014 0:00,5,SO69976,21664,,7,60.47,4.8376,1.5118,66.8194
69977,4/5/2014 0:00,5,SO69977,11880,,1,42.28,3.3824,1.057,46.7194
69978,4/5/2014 0:00,5,SO69978,11931,,4,149.46,11.9568,3.7365,165.1533
69979,4/5/2014 0:00,5,SO69979,15874,,6,85.48,6.8384,2.137,94.4554
69980,4/5/2014 0:00,5,SO69980,12928,,6,74.98,5.9984,1.8745,82.8529
69981,4/5/2014 0:00,5,SO69981,15526,,6,42.28,3.3824,1.057,46.7194
69982,4/5/2014 0:00,5,SO69982,13383,,1,2329.98,186.3984,58.2495,2574.6279
69983,4/5/2014 0:00,5,SO69983,15342,,4,863.97,69.1176,21.5993,954.6869
69984,4/5/2014 0:00,5,SO69984,17171,,4,2439.99,195.1992,60.9998,2696.189
69985,4/5/2014 0:00,5,SO69985,13233,,1,2405.95,192.476,60.1488,2658.5748
69986,4/5/2014 0:00,5,SO69986,18959,,6,2341.46,187.3168,58.5365,2587.3133
69987,4/5/2014 0:00,5,SO69987,16204,,7,2384.07,190.7256,59.6018,2634.3974
69988,4/5/2014 0:00,5,SO69988,25706,,9,539.99,43.1992,13.4998,596.689
69989,4/5/2014 0:00,5,SO69989,12588,,9,589.98,47.1984,14.7495,651.9279
69990,4/5/2014 0:00,5,SO69990,15767,,9,2329.99,186.3992,58.2498,2574.639
69991,4/5/2014 0:00,5,SO69991,15797,,9,2344.26,187.5408,58.6065,2590.4073
69992,4/5/2014 0:00,5,SO69992,16157,,9,2319.99,185.5992,57.9998,2563.589
69993,4/5/2014 0:00,5,SO69993,11175,,4,790.31,63.2248,19.7578,873.2926
69994,4/5/2014 0:00,5,SO69994,26002,,1,1324.32,105.9456,33.108,1463.3736
69995,4/5/2014 0:00,5,SO69995,26004,,4,1298.82,103.9056,32.4705,1435.1961
69996,4/5/2014 0:00,5,SO69996,24814,,1,2419.06,193.5248,60.4765,2673.0613
69997,4/5/2014 0:00,5,SO69997,24972,,4,2398.05,191.844,59.9513,2649.8453
69998,4/5/2014 0:00,5,SO69998,27670,,4,2398.05,191.844,59.9513,2649.8453
69999,4/5/2014 0:00,5,SO69999,23585,,1,565.47,45.2376,14.1368,624.8444
70000,4/5/2014 0:00,5,SO70000,28153,,6,570.47,45.6376,14.2618,630.3694
70001,4/5/2014 0:00,5,SO70001,21797,,1,1155.48,92.4384,28.887,1276.8054
70002,4/5/2014 0:00,5,SO70002,21709,,1,1155.48,92.4384,28.887,1276.8054
70003,4/5/2014 0:00,5,SO70003,18680,,4,1735.98,138.8784,43.3995,1918.2579
70004,4/5/2014 0:00,5,SO70004,18605,,1,1735.98,138.8784,43.3995,1918.2579
70005,4/5/2014 0:00,5,SO70005,25531,,10,1188.46,95.0768,29.7115,1313.2483
70006,4/5/2014 0:00,5,SO70006,25573,,10,1155.48,92.4384,28.887,1276.8054
70007,4/5/2014 0:00,5,SO70007,21047,,8,1155.48,92.4384,28.887,1276.8054
70008,4/5/2014 0:00,5,SO70008,21008,,8,1174.48,93.9584,29.362,1297.8004
70009,4/5/2014 0:00,5,SO70009,14161,,8,539.99,43.1992,13.4998,596.689
70010,4/5/2014 0:00,5,SO70010,28386,,10,600.46,48.0368,15.0115,663.5083
70011,4/5/2014 0:00,5,SO70011,25508,,8,539.99,43.1992,13.4998,596.689
70012,4/5/2014 0:00,5,SO70012,28375,,10,567.76,45.4208,14.194,627.3748
70013,4/5/2014 0:00,5,SO70013,11422,,10,562.96,45.0368,14.074,622.0708
70014,4/5/2014 0:00,5,SO70014,11126,,9,778.62,62.2896,19.4655,860.3751
70015,4/5/2014 0:00,5,SO70015,11134,,9,742.35,59.388,18.5588,820.2968
70016,4/6/2014 0:00,5,SO70016,26828,,7,1732.26,138.5808,43.3065,1914.1473
70017,4/6/2014 0:00,5,SO70017,26854,,7,1714.97,137.1976,42.8743,1895.0419
70018,4/6/2014 0:00,5,SO70018,22594,,10,1709.98,136.7984,42.7495,1889.5279
70019,4/6/2014 0:00,5,SO70019,19288,,8,1735.98,138.8784,43.3995,1918.2579
70020,4/6/2014 0:00,5,SO70020,14009,,9,28.98,2.3184,0.7245,32.0229
70021,4/6/2014 0:00,5,SO70021,14309,,9,24.99,1.9992,0.6248,27.614
70022,4/6/2014 0:00,5,SO70022,18717,,9,84.92,6.7936,2.123,93.8366
70023,4/6/2014 0:00,5,SO70023,18216,,9,29.93,2.3944,0.7483,33.0727
70024,4/6/2014 0:00,5,SO70024,26036,,9,88.98,7.1184,2.2245,98.3229
70025,4/6/2014 0:00,5,SO70025,11121,,9,14.98,1.1984,0.3745,16.5529
70026,4/6/2014 0:00,5,SO70026,17316,,9,59.48,4.7584,1.487,65.7254
70027,4/6/2014 0:00,5,SO70027,14802,,7,843.97,67.5176,21.0993,932.5869
70028,4/6/2014 0:00,5,SO70028,21057,,8,2394.97,191.5976,59.8743,2646.4419
70029,4/6/2014 0:00,5,SO70029,12852,,8,2362.27,188.9816,59.0568,2610.3084
70030,4/6/2014 0:00,5,SO70030,14975,,10,2378.95,190.316,59.4738,2628.7398
70031,4/6/2014 0:00,5,SO70031,14929,,10,2325.96,186.0768,58.149,2570.1858
70032,4/6/2014 0:00,5,SO70032,19922,,7,2354.98,188.3984,58.8745,2602.2529
70033,4/6/2014 0:00,5,SO70033,12711,,7,2384.97,190.7976,59.6243,2635.3919
70034,4/6/2014 0:00,5,SO70034,12961,,1,8.99,0.7192,0.2248,9.934
70035,4/6/2014 0:00,5,SO70035,28052,,1,67.93,5.4344,1.6983,75.0627
70036,4/6/2014 0:00,5,SO70036,27015,,1,68.97,5.5176,1.7243,76.2119
70037,4/6/2014 0:00,5,SO70037,27608,,1,33.98,2.7184,0.8495,37.5479
70038,4/6/2014 0:00,5,SO70038,26068,,1,24.99,1.9992,0.6248,27.614
70039,4/6/2014 0:00,5,SO70039,26813,,4,58.47,4.6776,1.4618,64.6094
70040,4/6/2014 0:00,5,SO70040,19646,,6,71.58,5.7264,1.7895,79.0959
70041,4/6/2014 0:00,5,SO70041,23202,,1,32.28,2.5824,0.807,35.6694
70042,4/6/2014 0:00,5,SO70042,24638,,4,57.09,4.5672,1.4273,63.0845
70043,4/6/2014 0:00,5,SO70043,13095,,6,94.97,7.5976,2.3743,104.9419
70044,4/6/2014 0:00,5,SO70044,20389,,1,22.93,1.8344,0.5733,25.3377
70045,4/6/2014 0:00,5,SO70045,18453,,1,4.99,0.3992,0.1248,5.514
70046,4/6/2014 0:00,5,SO70046,18456,,4,12.94,1.0352,0.3235,14.2987
70047,4/6/2014 0:00,5,SO70047,17587,,1,4.99,0.3992,0.1248,5.514
70048,4/6/2014 0:00,5,SO70048,20083,,4,39.98,3.1984,0.9995,44.1779
70049,4/6/2014 0:00,5,SO70049,16766,,4,4.99,0.3992,0.1248,5.514
70050,4/6/2014 0:00,5,SO70050,20760,,6,7.28,0.5824,0.182,8.0444
70051,4/6/2014 0:00,5,SO70051,28476,,7,119.98,9.5984,2.9995,132.5779
70052,4/6/2014 0:00,5,SO70052,16280,,8,12.94,1.0352,0.3235,14.2987
70053,4/6/2014 0:00,5,SO70053,14534,,7,36.96,2.9568,0.924,40.8408
70054,4/6/2014 0:00,5,SO70054,16579,,10,69.99,5.5992,1.7498,77.339
70055,4/6/2014 0:00,5,SO70055,17961,,10,73.96,5.9168,1.849,81.7258
70056,4/6/2014 0:00,5,SO70056,24849,,7,27.77,2.2216,0.6943,30.6859
70057,4/6/2014 0:00,5,SO70057,25519,,7,39.98,3.1984,0.9995,44.1779
70058,4/6/2014 0:00,5,SO70058,13204,,4,141.98,11.3584,3.5495,156.8879
70059,4/6/2014 0:00,5,SO70059,11497,,10,34.99,2.7992,0.8748,38.664
70060,4/6/2014 0:00,5,SO70060,16135,,1,579.97,46.3976,14.4993,640.8669
70061,4/6/2014 0:00,5,SO70061,17593,,4,2380.47,190.4376,59.5118,2630.4194
70062,4/6/2014 0:00,5,SO70062,17624,,4,2357.28,188.5824,58.932,2604.7944
70063,4/6/2014 0:00,5,SO70063,17581,,4,2369.45,189.556,59.2363,2618.2423
70064,4/6/2014 0:00,5,SO70064,13145,,2,2337.27,186.9816,58.4318,2582.6834
70065,4/6/2014 0:00,5,SO70065,15311,,1,839.48,67.1584,20.987,927.6254
70066,4/6/2014 0:00,5,SO70066,19438,,8,1268.84,101.5072,31.721,1402.0682
70067,4/6/2014 0:00,5,SO70067,29363,,8,777.34,62.1872,19.4335,858.9607
70068,4/6/2014 0:00,5,SO70068,26763,,9,1174.48,93.9584,29.362,1297.8004
70069,4/6/2014 0:00,5,SO70069,24458,,9,1700.99,136.0792,42.5248,1879.594
70070,4/6/2014 0:00,5,SO70070,15644,,9,1732.26,138.5808,43.3065,1914.1473
70071,4/6/2014 0:00,5,SO70071,13113,,9,2401.01,192.0808,60.0253,2653.1161
70072,4/6/2014 0:00,5,SO70072,13115,,9,2433.04,194.6432,60.826,2688.5092
70073,4/6/2014 0:00,5,SO70073,25928,,9,616.95,49.356,15.4238,681.7298
70074,4/6/2014 0:00,5,SO70074,11044,,9,2329.99,186.3992,58.2498,2574.639
70075,4/6/2014 0:00,5,SO70075,15725,,9,2344.96,187.5968,58.624,2591.1808
70076,4/6/2014 0:00,5,SO70076,13049,,9,2351.96,188.1568,58.799,2598.9158
70077,4/6/2014 0:00,5,SO70077,26003,,4,1273.32,101.8656,31.833,1407.0186
70078,4/6/2014 0:00,5,SO70078,21659,,6,565.47,45.2376,14.1368,624.8444
70079,4/6/2014 0:00,5,SO70079,21781,,1,1174.48,93.9584,29.362,1297.8004
70080,4/6/2014 0:00,5,SO70080,21605,,1,1179.47,94.3576,29.4868,1303.3144
70081,4/6/2014 0:00,5,SO70081,21615,,4,1155.48,92.4384,28.887,1276.8054
70082,4/6/2014 0:00,5,SO70082,18780,,4,1759.97,140.7976,43.9993,1944.7669
70083,4/6/2014 0:00,5,SO70083,21035,,8,1174.48,93.9584,29.362,1297.8004
70084,4/6/2014 0:00,5,SO70084,20979,,8,1164.47,93.1576,29.1118,1286.7394
70085,4/6/2014 0:00,5,SO70085,16567,,8,2384.07,190.7256,59.6018,2634.3974
70086,4/6/2014 0:00,5,SO70086,12129,,8,2419.06,193.5248,60.4765,2673.0613
70087,4/6/2014 0:00,5,SO70087,11047,,9,742.35,59.388,18.5588,820.2968
70088,4/6/2014 0:00,5,SO70088,26353,,8,1773.95,141.916,44.3488,1960.2148
70089,4/7/2014 0:00,5,SO70089,21947,,9,2451.3,196.104,61.2825,2708.6865
70090,4/7/2014 0:00,5,SO70090,12144,,1,7.95,0.636,0.1988,8.7848
70091,4/7/2014 0:00,5,SO70091,17228,,9,27.28,2.1824,0.682,30.1444
70092,4/7/2014 0:00,5,SO70092,13982,,9,24.99,1.9992,0.6248,27.614
70093,4/7/2014 0:00,5,SO70093,19088,,9,21.98,1.7584,0.5495,24.2879
70094,4/7/2014 0:00,5,SO70094,20619,,9,74.98,5.9984,1.8745,82.8529
70095,4/7/2014 0:00,5,SO70095,20223,,9,88.42,7.0736,2.2105,97.7041
70096,4/7/2014 0:00,5,SO70096,27147,,9,123.98,9.9184,3.0995,136.9979
70097,4/7/2014 0:00,5,SO70097,29296,,9,49.97,3.9976,1.2493,55.2169
70098,4/7/2014 0:00,5,SO70098,19312,,10,564.26,45.1408,14.1065,623.5073
70099,4/7/2014 0:00,5,SO70099,11805,,4,53.99,4.3192,1.3498,59.659
70100,4/7/2014 0:00,5,SO70100,12099,,1,8.99,0.7192,0.2248,9.934
70101,4/7/2014 0:00,5,SO70101,28965,,1,63.97,5.1176,1.5993,70.6869
70102,4/7/2014 0:00,5,SO70102,28970,,1,63.97,5.1176,1.5993,70.6869
70103,4/7/2014 0:00,5,SO70103,11223,,6,2.29,0.1832,0.0573,2.5305
70104,4/7/2014 0:00,5,SO70104,11331,,6,7.28,0.5824,0.182,8.0444
70105,4/7/2014 0:00,5,SO70105,15761,,6,68.97,5.5176,1.7243,76.2119
70106,4/7/2014 0:00,5,SO70106,27462,,4,35.72,2.8576,0.893,39.4706
70107,4/7/2014 0:00,5,SO70107,26039,,1,27.28,2.1824,0.682,30.1444
70108,4/7/2014 0:00,5,SO70108,26648,,4,27.28,2.1824,0.682,30.1444
70109,4/7/2014 0:00,5,SO70109,25874,,1,34.89,2.7912,0.8723,38.5535
70110,4/7/2014 0:00,5,SO70110,23194,,4,69.97,5.5976,1.7493,77.3169
70111,4/7/2014 0:00,5,SO70111,12972,,6,37.27,2.9816,0.9318,41.1834
70112,4/7/2014 0:00,5,SO70112,19200,,6,37.27,2.9816,0.9318,41.1834
70113,4/7/2014 0:00,5,SO70113,14658,,6,22.93,1.8344,0.5733,25.3377
70114,4/7/2014 0:00,5,SO70114,19017,,4,69.99,5.5992,1.7498,77.339
70115,4/7/2014 0:00,5,SO70115,18879,,4,69.99,5.5992,1.7498,77.339
70116,4/7/2014 0:00,5,SO70116,17490,,4,12.94,1.0352,0.3235,14.2987
70117,4/7/2014 0:00,5,SO70117,17469,,4,7.28,0.5824,0.182,8.0444
70118,4/7/2014 0:00,5,SO70118,17146,,4,39.98,3.1984,0.9995,44.1779
70119,4/7/2014 0:00,5,SO70119,16131,,4,166.28,13.3024,4.157,183.7394
70120,4/7/2014 0:00,5,SO70120,15898,,1,7.28,0.5824,0.182,8.0444
70121,4/7/2014 0:00,5,SO70121,16591,,10,132.97,10.6376,3.3243,146.9319
70122,4/7/2014 0:00,5,SO70122,16578,,8,74.98,5.9984,1.8745,82.8529
70123,4/7/2014 0:00,5,SO70123,28451,,10,30.48,2.4384,0.762,33.6804
70124,4/7/2014 0:00,5,SO70124,21094,,7,60.47,4.8376,1.5118,66.8194
70125,4/7/2014 0:00,5,SO70125,26366,,8,49.97,3.9976,1.2493,55.2169
70126,4/7/2014 0:00,5,SO70126,11787,,4,74.98,5.9984,1.8745,82.8529
70127,4/7/2014 0:00,5,SO70127,12093,,4,37.29,2.9832,0.9323,41.2055
70128,4/7/2014 0:00,5,SO70128,12119,,4,42.28,3.3824,1.057,46.7194
70129,4/7/2014 0:00,5,SO70129,12426,,4,99.47,7.9576,2.4868,109.9144
70130,4/7/2014 0:00,5,SO70130,14022,,1,668.46,53.4768,16.7115,738.6483
70131,4/7/2014 0:00,5,SO70131,16138,,4,564.99,45.1992,14.1248,624.314
70132,4/7/2014 0:00,5,SO70132,16123,,6,629.97,50.3976,15.7493,696.1169
70133,4/7/2014 0:00,5,SO70133,20182,,6,2374.98,189.9984,59.3745,2624.3529
70134,4/7/2014 0:00,5,SO70134,18075,,4,2394.97,191.5976,59.8743,2646.4419
70135,4/7/2014 0:00,5,SO70135,17623,,4,2326.96,186.1568,58.174,2571.2908
